time,x,y,z
17.868,0.35,-0.12,-1.04
17.868,0.34,-0.12,-1.04
17.876,0.34,-0.12,-1.03
17.877,0.33,-0.12,-1.03
17.878,0.32,-0.12,-1.03
17.878,0.32,-0.11,-1.03
17.883,0.32,-0.11,-1.03
17.883,0.32,-0.11,-1.03
17.889,0.31,-0.12,-1.03
17.889,0.31,-0.12,-1.02
17.895,0.31,-0.12,-1.02
17.896,0.31,-0.12,-1.02
17.901,0.31,-0.12,-1.01
17.901,0.32,-0.12,-1.01
17.903,0.32,-0.12,-1.01
17.903,0.32,-0.12,-1.00
17.910,0.32,-0.12,-1.00
17.911,0.33,-0.11,-0.99
17.914,0.33,-0.12,-0.99
17.914,0.34,-0.12,-0.98
17.918,0.34,-0.12,-0.98
17.919,0.34,-0.12,-0.97
17.923,0.34,-0.12,-0.97
17.924,0.34,-0.12,-0.97
17.929,0.34,-0.12,-0.97
17.929,0.34,-0.12,-0.96
17.934,0.34,-0.12,-0.96
17.934,0.33,-0.12,-0.95
17.939,0.33,-0.12,-0.95
17.939,0.32,-0.12,-0.94
17.944,0.32,-0.12,-0.94
17.944,0.31,-0.12,-0.93
17.949,0.31,-0.12,-0.92
17.949,0.30,-0.12,-0.91
17.954,0.30,-0.12,-0.91
17.954,0.29,-0.12,-0.90
17.959,0.29,-0.11,-0.90
17.959,0.29,-0.11,-0.89
17.964,0.28,-0.11,-0.88
17.965,0.28,-0.11,-0.88
17.969,0.28,-0.11,-0.87
17.969,0.28,-0.11,-0.86
17.974,0.28,-0.11,-0.86
17.974,0.28,-0.11,-0.85
17.983,0.28,-0.11,-0.84
17.984,0.28,-0.11,-0.84
17.984,0.27,-0.11,-0.84
17.984,0.28,-0.10,-0.82
17.990,0.28,-0.11,-0.81
17.990,0.28,-0.11,-0.81
17.994,0.28,-0.10,-0.80
17.995,0.28,-0.10,-0.79
18.010,0.27,-0.11,-0.78
18.011,0.27,-0.10,-0.77
18.011,0.27,-0.10,-0.77
18.011,0.27,-0.10,-0.76
18.011,0.26,-0.10,-0.75
18.011,0.26,-0.10,-0.74
18.021,0.26,-0.10,-0.73
18.022,0.25,-0.10,-0.73
18.022,0.25,-0.09,-0.72
18.022,0.25,-0.09,-0.71
18.024,0.24,-0.09,-0.70
18.024,0.24,-0.09,-0.70
18.029,0.24,-0.09,-0.69
18.029,0.23,-0.09,-0.68
18.034,0.23,-0.09,-0.67
18.034,0.22,-0.09,-0.66
18.039,0.22,-0.09,-0.65
18.039,0.22,-0.08,-0.64
18.044,0.22,-0.08,-0.63
18.044,0.22,-0.09,-0.62
18.049,0.22,-0.08,-0.61
18.050,0.22,-0.08,-0.60
18.054,0.21,-0.08,-0.59
18.054,0.21,-0.08,-0.58
18.059,0.22,-0.08,-0.57
18.059,0.22,-0.07,-0.57
18.064,0.22,-0.07,-0.56
18.064,0.22,-0.07,-0.54
18.069,0.22,-0.07,-0.54
18.070,0.22,-0.07,-0.53
18.074,0.22,-0.07,-0.52
18.075,0.21,-0.07,-0.51
18.079,0.21,-0.06,-0.49
18.080,0.21,-0.06,-0.48
18.095,0.20,-0.06,-0.47
18.096,0.19,-0.06,-0.46
18.096,0.19,-0.06,-0.44
18.096,0.18,-0.06,-0.43
18.097,0.17,-0.05,-0.42
18.097,0.16,-0.05,-0.41
18.100,0.16,-0.05,-0.41
18.101,0.15,-0.05,-0.40
18.105,0.14,-0.05,-0.39
18.105,0.14,-0.05,-0.38
18.109,0.13,-0.04,-0.37
18.109,0.13,-0.04,-0.36
18.115,0.13,-0.05,-0.34
18.115,0.12,-0.04,-0.33
18.124,0.12,-0.04,-0.32
18.125,0.11,-0.03,-0.31
18.125,0.11,-0.03,-0.30
18.125,0.10,-0.03,-0.28
18.130,0.10,-0.03,-0.27
18.130,0.10,-0.03,-0.26
18.140,0.10,-0.03,-0.25
18.141,0.10,-0.03,-0.24
18.141,0.10,-0.02,-0.23
18.141,0.09,-0.02,-0.21
18.145,0.09,-0.02,-0.20
18.145,0.09,-0.01,-0.20
18.149,0.09,-0.02,-0.19
18.149,0.08,-0.01,-0.17
18.155,0.07,-0.01,-0.16
18.155,0.07,-0.01,-0.15
18.159,0.07,-0.01,-0.14
18.160,0.06,-0.00,-0.13
18.165,0.06,-0.00,-0.12
18.165,0.05,-0.00,-0.10
18.170,0.04,-0.00,-0.09
18.170,0.04,-0.00,-0.08
18.175,0.03,0.00,-0.06
18.175,0.02,0.00,-0.05
18.179,0.01,0.00,-0.04
18.179,0.01,0.01,-0.03
18.185,0.00,0.01,-0.02
18.185,-0.00,0.01,-0.01
18.190,-0.01,0.01,0.00
18.191,-0.01,0.01,0.01
18.195,-0.02,0.01,0.02
18.196,-0.02,0.02,0.04
18.200,-0.03,0.02,0.05
18.200,-0.03,0.02,0.06
18.205,-0.03,0.02,0.08
18.205,-0.03,0.02,0.08
18.210,-0.03,0.03,0.09
18.211,-0.03,0.03,0.11
18.216,-0.03,0.03,0.12
18.216,-0.03,0.03,0.13
18.220,-0.04,0.03,0.14
18.220,-0.04,0.03,0.16
18.226,-0.03,0.03,0.17
18.227,-0.04,0.03,0.18
18.231,-0.03,0.04,0.19
18.231,-0.03,0.03,0.20
18.236,-0.03,0.04,0.21
18.236,-0.03,0.03,0.22
18.240,-0.04,0.04,0.23
18.241,-0.03,0.04,0.24
18.246,-0.03,0.04,0.26
18.246,-0.04,0.05,0.26
18.251,-0.04,0.05,0.27
18.251,-0.04,0.05,0.29
18.256,-0.04,0.05,0.30
18.256,-0.04,0.05,0.31
18.265,-0.05,0.05,0.32
18.269,-0.05,0.05,0.34
18.273,-0.05,0.05,0.35
18.274,-0.06,0.05,0.36
18.274,-0.06,0.06,0.37
18.275,-0.07,0.06,0.38
18.278,-0.07,0.06,0.39
18.278,-0.07,0.07,0.40
18.293,-0.07,0.07,0.41
18.293,-0.07,0.07,0.42
18.294,-0.07,0.07,0.43
18.294,-0.08,0.07,0.43
18.295,-0.08,0.07,0.45
18.295,-0.08,0.07,0.46
18.297,-0.08,0.07,0.47
18.297,-0.07,0.07,0.48
18.300,-0.08,0.07,0.49
18.301,-0.07,0.08,0.50
18.305,-0.07,0.08,0.51
18.305,-0.07,0.08,0.52
18.310,-0.07,0.08,0.54
18.310,-0.07,0.08,0.54
18.316,-0.08,0.08,0.55
18.316,-0.08,0.08,0.57
18.321,-0.08,0.09,0.57
18.321,-0.08,0.09,0.58
18.325,-0.08,0.09,0.59
18.325,-0.09,0.09,0.60
18.331,-0.09,0.09,0.60
18.332,-0.09,0.09,0.61
18.342,-0.09,0.10,0.62
18.343,-0.09,0.10,0.64
18.343,-0.10,0.10,0.65
18.343,-0.10,0.09,0.65
18.345,-0.10,0.10,0.67
18.346,-0.10,0.10,0.67
18.351,-0.11,0.10,0.68
18.352,-0.11,0.10,0.69
18.356,-0.11,0.11,0.70
18.356,-0.11,0.11,0.70
18.361,-0.11,0.11,0.72
18.361,-0.11,0.11,0.72
18.369,-0.11,0.11,0.73
18.370,-0.11,0.11,0.74
18.375,-0.11,0.11,0.75
18.375,-0.11,0.11,0.75
18.378,-0.11,0.11,0.76
18.378,-0.11,0.11,0.77
18.381,-0.11,0.11,0.78
18.382,-0.11,0.12,0.78
18.386,-0.11,0.12,0.79
18.386,-0.11,0.11,0.80
18.390,-0.11,0.12,0.81
18.391,-0.12,0.12,0.82
18.396,-0.12,0.12,0.83
18.396,-0.12,0.12,0.83
18.401,-0.12,0.12,0.84
18.402,-0.13,0.13,0.85
18.405,-0.14,0.13,0.85
18.406,-0.15,0.13,0.86
18.411,-0.17,0.13,0.87
18.411,-0.19,0.12,0.87
18.416,-0.20,0.12,0.88
18.417,-0.22,0.12,0.89
18.421,-0.23,0.11,0.89
18.421,-0.25,0.12,0.89
18.426,-0.27,0.12,0.90
18.426,-0.28,0.12,0.91
18.431,-0.29,0.12,0.91
18.431,-0.30,0.13,0.92
18.437,-0.31,0.13,0.92
18.438,-0.32,0.12,0.93
18.441,-0.32,0.12,0.94
18.442,-0.32,0.12,0.94
18.446,-0.32,0.11,0.95
18.446,-0.32,0.11,0.95
18.450,-0.32,0.12,0.96
18.451,-0.32,0.12,0.96
18.457,-0.31,0.12,0.97
18.457,-0.31,0.12,0.97
18.461,-0.30,0.12,0.97
18.461,-0.30,0.12,0.97
18.466,-0.29,0.12,0.98
18.466,-0.28,0.12,0.98
18.476,-0.28,0.11,0.98
18.477,-0.28,0.11,0.99
18.477,-0.28,0.11,0.99
18.477,-0.28,0.11,1.00
18.482,-0.29,0.11,1.00
18.482,-0.30,0.12,1.01
18.487,-0.30,0.12,1.01
18.487,-0.31,0.12,1.01
18.506,-0.32,0.12,1.02
18.507,-0.33,0.11,1.02
18.507,-0.34,0.11,1.02
18.508,-0.35,0.11,1.02
18.508,-0.36,0.11,1.02
18.508,-0.37,0.11,1.02
18.508,-0.38,0.10,1.02
18.508,-0.38,0.11,1.02
18.512,-0.39,0.11,1.03
18.512,-0.39,0.11,1.03
18.516,-0.39,0.11,1.03
18.517,-0.40,0.12,1.03
18.521,-0.39,0.11,1.03
18.521,-0.39,0.11,1.03
18.527,-0.39,0.10,1.04
18.528,-0.39,0.10,1.04
18.531,-0.39,0.10,1.04
18.532,-0.38,0.10,1.04
18.536,-0.37,0.10,1.04
18.536,-0.37,0.10,1.04
18.542,-0.36,0.10,1.04
18.543,-0.35,0.10,1.04
18.546,-0.34,0.11,1.04
18.546,-0.33,0.11,1.04
18.551,-0.33,0.10,1.04
18.551,-0.32,0.10,1.04
18.556,-0.32,0.10,1.03
18.557,-0.32,0.09,1.03
18.563,-0.32,0.09,1.03
18.563,-0.32,0.10,1.03
18.566,-0.32,0.10,1.03
18.566,-0.33,0.10,1.03
18.571,-0.33,0.09,1.03
18.572,-0.34,0.10,1.03
18.578,-0.34,0.10,1.03
18.578,-0.34,0.09,1.03
18.581,-0.35,0.09,1.02
18.581,-0.36,0.09,1.02
18.591,-0.36,0.09,1.02
18.591,-0.36,0.08,1.01
18.592,-0.37,0.09,1.01
18.592,-0.37,0.09,1.01
18.597,-0.37,0.09,1.00
18.598,-0.37,0.09,1.00
18.601,-0.37,0.09,1.00
18.602,-0.37,0.08,0.99
18.606,-0.37,0.08,0.99
18.607,-0.36,0.08,0.99
18.617,-0.35,0.08,0.99
18.617,-0.35,0.08,0.98
18.617,-0.35,0.08,0.98
18.617,-0.34,0.08,0.98
18.625,-0.34,0.08,0.98
18.626,-0.33,0.08,0.97
18.627,-0.33,0.08,0.96
18.628,-0.32,0.08,0.96
18.632,-0.33,0.08,0.96
18.632,-0.32,0.08,0.95
18.637,-0.32,0.08,0.94
18.637,-0.32,0.07,0.94
18.641,-0.32,0.07,0.93
18.641,-0.33,0.07,0.93
18.648,-0.33,0.07,0.92
18.648,-0.33,0.07,0.92
18.652,-0.33,0.07,0.91
18.652,-0.34,0.07,0.90
18.657,-0.34,0.07,0.90
18.657,-0.34,0.07,0.90
18.661,-0.34,0.06,0.89
18.661,-0.34,0.06,0.89
18.667,-0.34,0.06,0.88
18.668,-0.34,0.06,0.87
18.672,-0.34,0.06,0.86
18.672,-0.34,0.06,0.85
18.677,-0.34,0.06,0.85
18.677,-0.34,0.06,0.84
18.683,-0.33,0.06,0.83
18.684,-0.33,0.06,0.83
18.687,-0.33,0.06,0.82
18.687,-0.32,0.05,0.81
18.692,-0.32,0.05,0.80
18.692,-0.32,0.05,0.80
18.697,-0.31,0.05,0.79
18.697,-0.31,0.05,0.79
18.702,-0.30,0.05,0.78
18.703,-0.30,0.05,0.77
18.707,-0.29,0.05,0.76
18.708,-0.29,0.05,0.75
18.712,-0.29,0.05,0.74
18.712,-0.28,0.04,0.74
18.721,-0.28,0.04,0.73
18.722,-0.28,0.04,0.72
18.722,-0.28,0.04,0.71
18.722,-0.27,0.04,0.70
18.728,-0.27,0.04,0.69
18.728,-0.27,0.04,0.68
18.732,-0.27,0.04,0.67
18.733,-0.27,0.04,0.67
18.751,-0.26,0.04,0.66
18.751,-0.26,0.04,0.65
18.752,-0.26,0.03,0.64
18.752,-0.26,0.03,0.63
18.752,-0.26,0.03,0.62
18.752,-0.25,0.03,0.61
18.755,-0.25,0.03,0.61
18.756,-0.25,0.03,0.59
18.758,-0.24,0.03,0.58
18.758,-0.24,0.03,0.57
18.762,-0.24,0.03,0.57
18.762,-0.23,0.03,0.56
18.767,-0.22,0.03,0.55
18.767,-0.22,0.02,0.54
18.773,-0.22,0.03,0.52
18.773,-0.22,0.03,0.51
18.777,-0.21,0.02,0.50
18.778,-0.21,0.02,0.49
18.782,-0.20,0.03,0.48
18.782,-0.20,0.02,0.47
18.788,-0.19,0.02,0.46
18.788,-0.19,0.02,0.45
18.792,-0.19,0.02,0.44
18.793,-0.18,0.02,0.43
18.797,-0.18,0.02,0.42
18.798,-0.17,0.02,0.41
18.802,-0.17,0.02,0.40
18.803,-0.17,0.02,0.39
18.808,-0.16,0.02,0.37
18.809,-0.16,0.02,0.37
18.813,-0.16,0.02,0.36
18.813,-0.15,0.02,0.34
18.818,-0.15,0.01,0.33
18.818,-0.14,0.02,0.32
18.823,-0.14,0.01,0.31
18.824,-0.13,0.01,0.30
18.828,-0.13,0.01,0.29
18.828,-0.12,0.01,0.28
18.832,-0.12,0.01,0.27
18.833,-0.11,0.01,0.26
18.848,-0.11,0.01,0.24
18.848,-0.10,0.01,0.23
18.849,-0.10,0.01,0.22
18.849,-0.10,0.01,0.21
18.856,-0.09,0.01,0.20
18.858,-0.09,0.01,0.19
18.858,-0.08,0.01,0.18
18.859,-0.08,0.01,0.16
18.859,-0.07,0.01,0.15
18.859,-0.07,0.01,0.14
18.868,-0.06,0.00,0.12
18.869,-0.06,0.00,0.11
18.885,-0.05,0.01,0.10
18.885,-0.05,0.01,0.09
18.885,-0.04,0.01,0.08
18.886,-0.04,0.01,0.07
18.886,-0.03,0.00,0.06
18.886,-0.03,0.00,0.05
18.886,-0.02,0.00,0.03
18.886,-0.01,0.00,0.02
18.890,-0.01,0.00,0.01
18.891,-0.01,0.00,0.00
18.897,0.00,0.00,-0.01
18.898,0.01,0.00,-0.02
18.898,0.01,0.00,-0.04
18.898,0.01,0.00,-0.05
18.903,0.02,0.00,-0.06
18.904,0.03,0.00,-0.07
18.908,0.03,-0.00,-0.08
18.908,0.03,0.00,-0.10
18.913,0.03,-0.00,-0.11
18.913,0.03,-0.00,-0.12
18.918,0.03,0.00,-0.13
18.918,0.04,-0.00,-0.14
18.923,0.04,-0.00,-0.15
18.923,0.04,-0.00,-0.16
18.928,0.04,-0.00,-0.17
18.929,0.04,-0.01,-0.18
18.933,0.04,-0.01,-0.20
18.933,0.04,-0.01,-0.21
18.938,0.04,-0.01,-0.22
18.938,0.04,-0.01,-0.23
18.943,0.04,-0.01,-0.24
18.943,0.04,-0.01,-0.25
18.949,0.04,-0.01,-0.26
18.949,0.04,-0.01,-0.27
18.953,0.04,-0.01,-0.28
18.954,0.04,-0.02,-0.30
18.958,0.04,-0.01,-0.31
18.959,0.05,-0.01,-0.32
18.968,0.05,-0.01,-0.33
18.968,0.05,-0.02,-0.34
18.969,0.06,-0.02,-0.35
18.969,0.06,-0.01,-0.36
18.979,0.06,-0.02,-0.37
18.979,0.06,-0.01,-0.39
18.979,0.07,-0.01,-0.39
18.980,0.07,-0.01,-0.40
18.988,0.07,-0.02,-0.41
18.988,0.07,-0.02,-0.42
18.989,0.08,-0.02,-0.44
18.989,0.08,-0.02,-0.44
18.994,0.08,-0.02,-0.46
18.994,0.08,-0.02,-0.47
19.001,0.08,-0.02,-0.48
19.001,0.08,-0.02,-0.49
19.007,0.09,-0.02,-0.50
19.007,0.08,-0.02,-0.51
19.008,0.08,-0.02,-0.52
19.008,0.08,-0.02,-0.53
19.013,0.08,-0.02,-0.54
19.014,0.08,-0.02,-0.54
19.018,0.08,-0.02,-0.56
19.019,0.08,-0.03,-0.57
19.023,0.08,-0.03,-0.57
19.024,0.08,-0.03,-0.59
19.028,0.09,-0.02,-0.59
19.029,0.08,-0.02,-0.60
19.034,0.08,-0.03,-0.61
19.035,0.09,-0.02,-0.62
19.038,0.09,-0.03,-0.63
19.039,0.09,-0.03,-0.64
19.043,0.10,-0.03,-0.65
19.044,0.09,-0.03,-0.66
19.048,0.09,-0.03,-0.67
19.048,0.10,-0.03,-0.68
19.054,0.10,-0.03,-0.69
19.055,0.10,-0.03,-0.69
19.059,0.11,-0.03,-0.70
19.059,0.11,-0.03,-0.71
19.064,0.11,-0.03,-0.72
19.064,0.11,-0.03,-0.73
19.074,0.11,-0.03,-0.73
19.075,0.11,-0.03,-0.74
19.075,0.11,-0.03,-0.75
19.075,0.12,-0.04,-0.76
19.085,0.12,-0.03,-0.77
19.085,0.12,-0.03,-0.78
19.086,0.13,-0.02,-0.79
19.086,0.14,-0.02,-0.80
19.101,0.15,-0.02,-0.80
19.101,0.17,-0.02,-0.81
19.101,0.19,-0.03,-0.82
19.101,0.22,-0.04,-0.83
19.102,0.25,-0.04,-0.83
19.102,0.27,-0.05,-0.84
19.105,0.30,-0.05,-0.84
19.107,0.33,-0.04,-0.85
19.109,0.35,-0.04,-0.85
19.110,0.37,-0.04,-0.86
19.114,0.39,-0.03,-0.86
19.114,0.40,-0.03,-0.87
19.119,0.41,-0.03,-0.87
19.119,0.41,-0.04,-0.88
19.129,0.41,-0.05,-0.88
19.129,0.40,-0.05,-0.89
19.130,0.39,-0.06,-0.90
19.130,0.38,-0.06,-0.91
19.133,0.37,-0.06,-0.92
19.134,0.35,-0.05,-0.92
19.140,0.33,-0.05,-0.93
19.141,0.32,-0.04,-0.93
19.144,0.30,-0.05,-0.94
19.145,0.28,-0.05,-0.94
19.149,0.27,-0.05,-0.95
19.149,0.25,-0.06,-0.95
19.154,0.24,-0.06,-0.95
19.154,0.24,-0.07,-0.95
19.160,0.23,-0.07,-0.96
19.160,0.23,-0.07,-0.96
19.164,0.23,-0.06,-0.96
19.164,0.24,-0.06,-0.97
19.169,0.25,-0.05,-0.97
19.169,0.27,-0.06,-0.98
19.178,0.28,-0.06,-0.98
19.179,0.30,-0.06,-0.99
19.181,0.32,-0.07,-0.99
19.182,0.33,-0.07,-1.00
19.189,0.35,-0.08,-1.00
19.189,0.36,-0.08,-1.00
19.190,0.38,-0.07,-1.01
19.191,0.39,-0.07,-1.01
19.202,0.40,-0.07,-1.01
19.202,0.41,-0.07,-1.01
19.202,0.41,-0.07,-1.00
19.203,0.42,-0.07,-1.01
19.209,0.41,-0.08,-1.01
19.209,0.41,-0.08,-1.01
19.214,0.40,-0.09,-1.01
19.215,0.39,-0.09,-1.01
19.215,0.38,-0.09,-1.02
19.215,0.36,-0.09,-1.02
19.220,0.35,-0.09,-1.02
19.220,0.34,-0.09,-1.02
19.224,0.33,-0.08,-1.03
19.224,0.32,-0.08,-1.03
19.230,0.30,-0.08,-1.03
19.230,0.30,-0.09,-1.03
19.235,0.29,-0.10,-1.03
19.235,0.29,-0.10,-1.03
19.240,0.28,-0.10,-1.03
19.240,0.28,-0.10,-1.03
19.245,0.29,-0.10,-1.02
19.246,0.29,-0.10,-1.02
19.250,0.29,-0.09,-1.02
19.250,0.30,-0.09,-1.02
19.255,0.31,-0.09,-1.02
19.255,0.32,-0.09,-1.02
19.260,0.33,-0.10,-1.02
19.261,0.34,-0.10,-1.02
19.265,0.35,-0.10,-1.02
19.265,0.36,-0.11,-1.02
19.270,0.37,-0.11,-1.02
19.271,0.37,-0.11,-1.02
19.275,0.37,-0.10,-1.02
19.275,0.38,-0.10,-1.01
19.282,0.37,-0.11,-1.01
19.282,0.37,-0.11,-1.01
19.288,0.37,-0.10,-1.00
19.288,0.37,-0.11,-1.00
19.290,0.36,-0.11,-1.00
19.290,0.35,-0.11,-1.00
19.295,0.34,-0.11,-0.99
19.295,0.33,-0.11,-0.98
19.301,0.33,-0.11,-0.98
19.302,0.32,-0.11,-0.98
19.305,0.31,-0.11,-0.98
19.306,0.30,-0.10,-0.98
19.309,0.29,-0.11,-0.98
19.310,0.29,-0.11,-0.97
19.320,0.29,-0.11,-0.97
19.321,0.28,-0.11,-0.97
19.321,0.28,-0.11,-0.96
19.321,0.29,-0.12,-0.96
19.330,0.28,-0.11,-0.95
19.331,0.29,-0.11,-0.95
19.331,0.29,-0.11,-0.94
19.331,0.30,-0.11,-0.93
19.351,0.30,-0.11,-0.93
19.352,0.31,-0.11,-0.93
19.365,0.31,-0.11,-0.92
19.365,0.32,-0.11,-0.91
19.365,0.32,-0.11,-0.91
19.365,0.32,-0.11,-0.91
19.366,0.32,-0.12,-0.90
19.366,0.32,-0.11,-0.90
19.366,0.32,-0.11,-0.89
19.366,0.32,-0.11,-0.89
19.366,0.32,-0.11,-0.88
19.366,0.32,-0.10,-0.88
19.367,0.31,-0.10,-0.87
19.367,0.31,-0.10,-0.86
19.371,0.30,-0.10,-0.86
19.371,0.30,-0.10,-0.85
19.375,0.29,-0.10,-0.84
19.376,0.28,-0.11,-0.83
19.380,0.28,-0.11,-0.83
19.380,0.27,-0.10,-0.82
19.387,0.26,-0.10,-0.81
19.389,0.26,-0.10,-0.81
19.390,0.25,-0.10,-0.80
19.391,0.25,-0.10,-0.79
19.396,0.24,-0.10,-0.79
19.396,0.24,-0.10,-0.78
19.400,0.24,-0.10,-0.77
19.400,0.24,-0.10,-0.77
19.405,0.24,-0.10,-0.76
19.406,0.24,-0.10,-0.75
19.410,0.24,-0.10,-0.74
19.411,0.24,-0.09,-0.73
19.416,0.24,-0.09,-0.72
19.416,0.24,-0.09,-0.72
19.422,0.25,-0.09,-0.71
19.422,0.25,-0.09,-0.70
19.425,0.25,-0.09,-0.69
19.426,0.25,-0.09,-0.68
19.430,0.25,-0.09,-0.67
19.430,0.25,-0.09,-0.67
19.435,0.25,-0.09,-0.66
19.435,0.24,-0.08,-0.65
19.440,0.24,-0.08,-0.64
19.441,0.24,-0.08,-0.63
19.446,0.23,-0.08,-0.62
19.446,0.23,-0.08,-0.62
19.450,0.22,-0.07,-0.61
19.451,0.22,-0.08,-0.60
19.465,0.21,-0.08,-0.59
19.466,0.21,-0.07,-0.57
19.466,0.20,-0.07,-0.56
19.466,0.20,-0.07,-0.56
19.467,0.20,-0.07,-0.54
19.467,0.19,-0.07,-0.54
19.485,0.19,-0.06,-0.53
19.486,0.19,-0.06,-0.52
19.486,0.18,-0.06,-0.51
19.486,0.18,-0.06,-0.49
19.486,0.18,-0.06,-0.49
19.486,0.18,-0.06,-0.48
19.486,0.18,-0.06,-0.47
19.486,0.18,-0.06,-0.46
19.497,0.18,-0.06,-0.45
19.497,0.17,-0.05,-0.44
19.497,0.17,-0.05,-0.43
19.498,0.17,-0.05,-0.42
19.504,0.17,-0.04,-0.41
19.504,0.17,-0.05,-0.40
19.505,0.16,-0.04,-0.38
19.505,0.16,-0.04,-0.37
19.511,0.15,-0.05,-0.36
19.511,0.15,-0.04,-0.35
19.516,0.14,-0.04,-0.34
19.516,0.14,-0.04,-0.33
19.521,0.13,-0.03,-0.32
19.521,0.12,-0.03,-0.31
19.527,0.12,-0.03,-0.30
19.527,0.11,-0.02,-0.29
19.531,0.11,-0.02,-0.28
19.531,0.10,-0.02,-0.27
19.536,0.09,-0.03,-0.26
19.536,0.09,-0.03,-0.25
19.541,0.08,-0.02,-0.23
19.541,0.08,-0.02,-0.22
19.545,0.08,-0.02,-0.21
19.546,0.07,-0.01,-0.20
19.551,0.07,-0.01,-0.19
19.551,0.06,-0.01,-0.18
19.555,0.06,-0.01,-0.16
19.556,0.06,-0.01,-0.15
19.566,0.06,-0.01,-0.14
19.566,0.05,-0.01,-0.13
19.567,0.05,-0.00,-0.12
19.567,0.05,-0.00,-0.11
19.578,0.05,-0.00,-0.10
19.579,0.04,0.00,-0.09
19.579,0.04,0.00,-0.08
19.579,0.03,0.00,-0.07
19.588,0.03,0.00,-0.05
19.588,0.02,0.01,-0.04
19.589,0.02,0.01,-0.03
19.589,0.01,0.01,-0.02
19.599,0.01,0.02,-0.00
19.599,0.01,0.01,0.01
19.599,0.00,0.02,0.02
19.600,-0.01,0.02,0.03
19.602,-0.01,0.02,0.04
19.602,-0.02,0.02,0.05
19.606,-0.02,0.02,0.07
19.607,-0.03,0.02,0.08
19.611,-0.03,0.02,0.09
19.612,-0.03,0.02,0.10
19.616,-0.04,0.03,0.11
19.617,-0.04,0.03,0.12
19.623,-0.04,0.03,0.13
19.623,-0.04,0.03,0.14
19.627,-0.04,0.03,0.15
19.627,-0.04,0.03,0.16
19.631,-0.04,0.03,0.18
19.631,-0.04,0.03,0.19
19.637,-0.04,0.03,0.20
19.637,-0.04,0.03,0.21
19.642,-0.04,0.03,0.22
19.642,-0.03,0.03,0.23
19.646,-0.04,0.04,0.24
19.646,-0.03,0.04,0.26
19.653,-0.03,0.05,0.26
19.653,-0.03,0.05,0.27
19.660,-0.03,0.05,0.28
19.661,-0.04,0.05,0.29
19.662,-0.04,0.05,0.30
19.662,-0.04,0.05,0.31
19.667,-0.04,0.05,0.32
19.668,-0.04,0.05,0.33
19.671,-0.05,0.05,0.34
19.672,-0.05,0.05,0.36
19.677,-0.05,0.06,0.37
19.677,-0.06,0.07,0.38
19.681,-0.06,0.07,0.39
19.681,-0.06,0.07,0.40
19.687,-0.07,0.07,0.41
19.688,-0.07,0.07,0.42
19.692,-0.08,0.06,0.43
19.692,-0.08,0.06,0.44
19.696,-0.08,0.06,0.45
19.697,-0.08,0.07,0.46
19.702,-0.08,0.07,0.47
19.702,-0.08,0.08,0.48
19.708,-0.08,0.08,0.49
19.708,-0.07,0.08,0.50
19.712,-0.08,0.08,0.51
19.712,-0.08,0.08,0.52
19.717,-0.08,0.08,0.53
19.717,-0.07,0.08,0.54
19.723,-0.08,0.08,0.55
19.724,-0.07,0.08,0.56
19.728,-0.08,0.08,0.57
19.728,-0.08,0.08,0.57
19.733,-0.07,0.09,0.59
19.733,-0.08,0.09,0.60
19.740,-0.08,0.09,0.61
19.741,-0.09,0.10,0.61
19.747,-0.09,0.09,0.62
19.748,-0.09,0.09,0.63
19.748,-0.09,0.09,0.64
19.748,-0.10,0.09,0.65
19.752,-0.10,0.09,0.65
19.752,-0.10,0.09,0.66
19.759,-0.10,0.09,0.67
19.760,-0.11,0.10,0.68
19.762,-0.11,0.10,0.69
19.763,-0.11,0.11,0.70
19.768,-0.11,0.11,0.71
19.768,-0.11,0.10,0.71
19.774,-0.11,0.11,0.72
19.775,-0.11,0.10,0.73
19.778,-0.11,0.10,0.74
19.779,-0.11,0.10,0.75
19.783,-0.11,0.11,0.76
19.784,-0.11,0.11,0.76
19.787,-0.11,0.11,0.77
19.788,-0.11,0.11,0.77
19.794,-0.11,0.12,0.78
19.795,-0.11,0.11,0.79
19.801,-0.11,0.11,0.79
19.801,-0.11,0.11,0.80
19.803,-0.11,0.11,0.81
19.803,-0.11,0.11,0.81
19.809,-0.11,0.11,0.82
19.809,-0.11,0.12,0.83
19.817,-0.12,0.12,0.84
19.817,-0.12,0.13,0.84
19.818,-0.13,0.13,0.85
19.818,-0.14,0.13,0.86
19.853,-0.14,0.13,0.86
19.854,-0.16,0.12,0.87
19.854,-0.17,0.12,0.88
19.854,-0.19,0.11,0.88
19.854,-0.20,0.11,0.89
19.855,-0.22,0.11,0.89
19.855,-0.24,0.11,0.89
19.855,-0.26,0.12,0.90
19.872,-0.27,0.12,0.90
19.872,-0.30,0.12,0.91
19.872,-0.31,0.12,0.91
19.872,-0.33,0.12,0.92
19.873,-0.34,0.12,0.93
19.873,-0.35,0.11,0.93
19.873,-0.35,0.11,0.94
19.873,-0.35,0.11,0.94
19.873,-0.36,0.11,0.94
19.874,-0.36,0.11,0.95
19.874,-0.36,0.12,0.95
19.874,-0.35,0.12,0.96
19.874,-0.34,0.12,0.96
19.875,-0.33,0.12,0.96
